
ACCX_Angle -176.86	ACCY_Angle 167.39		GRYX_Angle 26.47	GYRY_Angle 26.42	GYRZ_Angle 26.58		CFangleX_Angle -176.08	CFangleY_Angle 168.36		HEADING  10.71 tiltCompensatedHeading  7.08
ACCX_Angle -177.38	ACCY_Angle 167.74		GRYX_Angle 26.68	GYRY_Angle 26.62	GYRZ_Angle 26.79		CFangleX_Angle -176.18	CFangleY_Angle 168.40		HEADING  10.71 tiltCompensatedHeading  9.13
ACCX_Angle -177.46	ACCY_Angle 167.50		GRYX_Angle 26.90	GYRY_Angle 26.85	GYRZ_Angle 27.01		CFangleX_Angle -176.26	CFangleY_Angle 168.40		HEADING  10.94 tiltCompensatedHeading 10.07
ACCX_Angle -176.60	ACCY_Angle 167.63		GRYX_Angle 27.14	GYRY_Angle 27.09	GYRZ_Angle 27.26		CFangleX_Angle -176.13	CFangleY_Angle 168.44		HEADING  10.94 tiltCompensatedHeading  6.34
ACCX_Angle -176.53	ACCY_Angle 167.77		GRYX_Angle 27.36	GYRY_Angle 27.31	GYRZ_Angle 27.47		CFangleX_Angle -176.04	CFangleY_Angle 168.48		HEADING  10.60 tiltCompensatedHeading  5.39
ACCX_Angle -177.04	ACCY_Angle 167.71		GRYX_Angle 27.60	GYRY_Angle 27.54	GYRZ_Angle 27.71		CFangleX_Angle -176.05	CFangleY_Angle 168.51		HEADING  10.81 tiltCompensatedHeading  7.92
ACCX_Angle -176.66	ACCY_Angle 167.23		GRYX_Angle 27.85	GYRY_Angle 27.80	GYRZ_Angle 27.96		CFangleX_Angle -175.97	CFangleY_Angle 168.46		HEADING  10.86 tiltCompensatedHeading  6.58
ACCX_Angle -177.23	ACCY_Angle 167.47		GRYX_Angle 28.09	GYRY_Angle 28.03	GYRZ_Angle 28.20		CFangleX_Angle -176.03	CFangleY_Angle 168.45		HEADING  10.72 tiltCompensatedHeading  8.74
ACCX_Angle -176.45	ACCY_Angle 167.58		GRYX_Angle 28.29	GYRY_Angle 28.24	GYRZ_Angle 28.40		CFangleX_Angle -175.95	CFangleY_Angle 168.44		HEADING  10.81 tiltCompensatedHeading  5.49
ACCX_Angle -177.15	ACCY_Angle 167.63		GRYX_Angle 28.50	GYRY_Angle 28.45	GYRZ_Angle 28.62		CFangleX_Angle -176.02	CFangleY_Angle 168.45		HEADING  10.54 tiltCompensatedHeading  7.85
ACCX_Angle -176.95	ACCY_Angle 167.61		GRYX_Angle 28.73	GYRY_Angle 28.67	GYRZ_Angle 28.84		CFangleX_Angle -176.03	CFangleY_Angle 168.46		HEADING  10.56 tiltCompensatedHeading  7.02
ACCX_Angle -176.86	ACCY_Angle 167.53		GRYX_Angle 28.95	GYRY_Angle 28.89	GYRZ_Angle 29.05		CFangleX_Angle -176.02	CFangleY_Angle 168.45		HEADING  10.62 tiltCompensatedHeading  6.86
ACCX_Angle -177.23	ACCY_Angle 167.96		GRYX_Angle 29.16	GYRY_Angle 29.10	GYRZ_Angle 29.27		CFangleX_Angle -176.09	CFangleY_Angle 168.52		HEADING  10.62 tiltCompensatedHeading  8.23
ACCX_Angle -176.86	ACCY_Angle 167.74		GRYX_Angle 29.38	GYRY_Angle 29.32	GYRZ_Angle 29.48		CFangleX_Angle -176.07	CFangleY_Angle 168.54		HEADING  10.98 tiltCompensatedHeading  7.41
ACCX_Angle -176.61	ACCY_Angle 167.48		GRYX_Angle 29.58	GYRY_Angle 29.52	GYRZ_Angle 29.68		CFangleX_Angle -176.02	CFangleY_Angle 168.49		HEADING  10.98 tiltCompensatedHeading  6.46
ACCX_Angle -176.81	ACCY_Angle 167.80		GRYX_Angle 29.77	GYRY_Angle 29.71	GYRZ_Angle 29.88		CFangleX_Angle -176.02	CFangleY_Angle 168.51		HEADING  11.07 tiltCompensatedHeading  7.33
ACCX_Angle -176.57	ACCY_Angle 167.38		GRYX_Angle 30.00	GYRY_Angle 29.94	GYRZ_Angle 30.10		CFangleX_Angle -175.95	CFangleY_Angle 168.46		HEADING  11.07 tiltCompensatedHeading  6.48
ACCX_Angle -176.93	ACCY_Angle 167.34		GRYX_Angle 30.22	GYRY_Angle 30.16	GYRZ_Angle 30.33		CFangleX_Angle -175.97	CFangleY_Angle 168.42		HEADING  11.35 tiltCompensatedHeading  8.69
ACCX_Angle -176.97	ACCY_Angle 167.36		GRYX_Angle 30.48	GYRY_Angle 30.42	GYRZ_Angle 30.59		CFangleX_Angle -175.96	CFangleY_Angle 168.41		HEADING  11.27 tiltCompensatedHeading  8.70
ACCX_Angle -176.80	ACCY_Angle 167.50		GRYX_Angle 30.72	GYRY_Angle 30.66	GYRZ_Angle 30.82		CFangleX_Angle -175.94	CFangleY_Angle 168.42		HEADING  10.88 tiltCompensatedHeading  7.08
ACCX_Angle -176.74	ACCY_Angle 167.40		GRYX_Angle 30.92	GYRY_Angle 30.86	GYRZ_Angle 31.03		CFangleX_Angle -175.93	CFangleY_Angle 168.38		HEADING  10.88 tiltCompensatedHeading  6.88
ACCX_Angle -176.47	ACCY_Angle 167.37		GRYX_Angle 31.13	GYRY_Angle 31.10	GYRZ_Angle 31.27		CFangleX_Angle -175.88	CFangleY_Angle 168.37		HEADING  11.02 tiltCompensatedHeading  5.93
ACCX_Angle -176.81	ACCY_Angle 167.59		GRYX_Angle 31.37	GYRY_Angle 31.34	GYRZ_Angle 31.50		CFangleX_Angle -175.87	CFangleY_Angle 168.40		HEADING  11.05 tiltCompensatedHeading  7.38
ACCX_Angle -176.91	ACCY_Angle 167.50		GRYX_Angle 31.60	GYRY_Angle 31.58	GYRZ_Angle 31.74		CFangleX_Angle -175.89	CFangleY_Angle 168.41		HEADING  10.91 tiltCompensatedHeading  7.62
ACCX_Angle -177.14	ACCY_Angle 167.54		GRYX_Angle 31.84	GYRY_Angle 31.81	GYRZ_Angle 31.97		CFangleX_Angle -175.95	CFangleY_Angle 168.42		HEADING  11.00 tiltCompensatedHeading  8.73
ACCX_Angle -176.91	ACCY_Angle 167.09		GRYX_Angle 32.06	GYRY_Angle 32.03	GYRZ_Angle 32.19		CFangleX_Angle -175.97	CFangleY_Angle 168.33		HEADING  10.83 tiltCompensatedHeading  7.68
ACCX_Angle -177.31	ACCY_Angle 167.46		GRYX_Angle 32.30	GYRY_Angle 32.28	GYRZ_Angle 32.44		CFangleX_Angle -176.04	CFangleY_Angle 168.36		HEADING  10.83 tiltCompensatedHeading  9.22
ACCX_Angle -177.15	ACCY_Angle 167.40		GRYX_Angle 32.55	GYRY_Angle 32.52	GYRZ_Angle 32.68		CFangleX_Angle -176.06	CFangleY_Angle 168.36		HEADING  10.90 tiltCompensatedHeading  8.65
ACCX_Angle -177.20	ACCY_Angle 167.24		GRYX_Angle 32.76	GYRY_Angle 32.73	GYRZ_Angle 32.89		CFangleX_Angle -176.12	CFangleY_Angle 168.31		HEADING  10.90 tiltCompensatedHeading  9.00
ACCX_Angle -176.81	ACCY_Angle 167.18		GRYX_Angle 32.97	GYRY_Angle 32.94	GYRZ_Angle 33.10		CFangleX_Angle -176.09	CFangleY_Angle 168.25		HEADING  11.09 tiltCompensatedHeading  7.66
ACCX_Angle -177.18	ACCY_Angle 167.47		GRYX_Angle 33.21	GYRY_Angle 33.18	GYRZ_Angle 33.34		CFangleX_Angle -176.12	CFangleY_Angle 168.28		HEADING  11.09 tiltCompensatedHeading  9.11
ACCX_Angle -176.78	ACCY_Angle 167.54		GRYX_Angle 33.46	GYRY_Angle 33.43	GYRZ_Angle 33.59		CFangleX_Angle -176.05	CFangleY_Angle 168.33		HEADING  11.05 tiltCompensatedHeading  7.26
ACCX_Angle -176.63	ACCY_Angle 167.47		GRYX_Angle 33.68	GYRY_Angle 33.65	GYRZ_Angle 33.81		CFangleX_Angle -175.99	CFangleY_Angle 168.34		HEADING  11.05 tiltCompensatedHeading  6.65
ACCX_Angle -177.06	ACCY_Angle 167.58		GRYX_Angle 33.89	GYRY_Angle 33.87	GYRZ_Angle 34.03		CFangleX_Angle -176.03	CFangleY_Angle 168.36		HEADING  10.78 tiltCompensatedHeading  7.92
ACCX_Angle -177.02	ACCY_Angle 167.71		GRYX_Angle 34.11	GYRY_Angle 34.08	GYRZ_Angle 34.24		CFangleX_Angle -176.06	CFangleY_Angle 168.40		HEADING  10.78 tiltCompensatedHeading  7.69
ACCX_Angle -176.78	ACCY_Angle 167.40		GRYX_Angle 34.33	GYRY_Angle 34.31	GYRZ_Angle 34.47		CFangleX_Angle -176.02	CFangleY_Angle 168.38		HEADING  10.94 tiltCompensatedHeading  7.14
ACCX_Angle -176.70	ACCY_Angle 167.12		GRYX_Angle 34.53	GYRY_Angle 34.51	GYRZ_Angle 34.67		CFangleX_Angle -176.00	CFangleY_Angle 168.29		HEADING  10.94 tiltCompensatedHeading  6.90
ACCX_Angle -177.35	ACCY_Angle 167.65		GRYX_Angle 34.76	GYRY_Angle 34.73	GYRZ_Angle 34.89		CFangleX_Angle -176.09	CFangleY_Angle 168.34		HEADING  10.92 tiltCompensatedHeading  9.42
ACCX_Angle -176.97	ACCY_Angle 167.23		GRYX_Angle 34.99	GYRY_Angle 34.96	GYRZ_Angle 35.12		CFangleX_Angle -176.08	CFangleY_Angle 168.30		HEADING  10.92 tiltCompensatedHeading  8.02
ACCX_Angle -177.06	ACCY_Angle 167.21		GRYX_Angle 35.26	GYRY_Angle 35.23	GYRZ_Angle 35.39		CFangleX_Angle -176.06	CFangleY_Angle 168.30		HEADING  10.91 tiltCompensatedHeading  8.42
ACCX_Angle -176.56	ACCY_Angle 167.56		GRYX_Angle 35.52	GYRY_Angle 35.45	GYRZ_Angle 35.61		CFangleX_Angle -175.95	CFangleY_Angle 168.33		HEADING  10.91 tiltCompensatedHeading  6.05
ACCX_Angle -176.43	ACCY_Angle 167.28		GRYX_Angle 35.74	GYRY_Angle 35.67	GYRZ_Angle 35.82		CFangleX_Angle -175.87	CFangleY_Angle 168.29		HEADING  10.66 tiltCompensatedHeading  5.00
ACCX_Angle -177.09	ACCY_Angle 167.71		GRYX_Angle 35.95	GYRY_Angle 35.88	GYRZ_Angle 36.03		CFangleX_Angle -175.95	CFangleY_Angle 168.34		HEADING  10.66 tiltCompensatedHeading  7.73
ACCX_Angle -176.81	ACCY_Angle 167.61		GRYX_Angle 36.18	GYRY_Angle 36.11	GYRZ_Angle 36.26		CFangleX_Angle -175.94	CFangleY_Angle 168.38		HEADING  10.91 tiltCompensatedHeading  6.99
ACCX_Angle -176.95	ACCY_Angle 167.73		GRYX_Angle 36.41	GYRY_Angle 36.34	GYRZ_Angle 36.49		CFangleX_Angle -175.95	CFangleY_Angle 168.44		HEADING  10.91 tiltCompensatedHeading  7.55
ACCX_Angle -177.06	ACCY_Angle 167.36		GRYX_Angle 36.64	GYRY_Angle 36.57	GYRZ_Angle 36.72		CFangleX_Angle -175.99	CFangleY_Angle 168.40		HEADING  11.12 tiltCompensatedHeading  8.70
ACCX_Angle -177.19	ACCY_Angle 167.51		GRYX_Angle 36.86	GYRY_Angle 36.79	GYRZ_Angle 36.94		CFangleX_Angle -176.06	CFangleY_Angle 168.40		HEADING  11.12 tiltCompensatedHeading  9.22
ACCX_Angle -176.88	ACCY_Angle 167.75		GRYX_Angle 37.06	GYRY_Angle 36.99	GYRZ_Angle 37.14		CFangleX_Angle -176.06	CFangleY_Angle 168.43		HEADING  11.38 tiltCompensatedHeading  8.24
ACCX_Angle -177.44	ACCY_Angle 167.36		GRYX_Angle 37.29	GYRY_Angle 37.22	GYRZ_Angle 37.37		CFangleX_Angle -176.15	CFangleY_Angle 168.40		HEADING  11.38 tiltCompensatedHeading 10.92
ACCX_Angle -177.03	ACCY_Angle 166.98		GRYX_Angle 37.54	GYRY_Angle 37.47	GYRZ_Angle 37.62		CFangleX_Angle -176.13	CFangleY_Angle 168.31		HEADING  10.91 tiltCompensatedHeading  8.41
ACCX_Angle -176.76	ACCY_Angle 167.37		GRYX_Angle 37.79	GYRY_Angle 37.72	GYRZ_Angle 37.87		CFangleX_Angle -176.05	CFangleY_Angle 168.33		HEADING  10.91 tiltCompensatedHeading  6.99
ACCX_Angle -177.22	ACCY_Angle 167.24		GRYX_Angle 38.04	GYRY_Angle 37.96	GYRZ_Angle 38.11		CFangleX_Angle -176.09	CFangleY_Angle 168.30		HEADING  11.02 tiltCompensatedHeading  9.32
ACCX_Angle -176.78	ACCY_Angle 167.66		GRYX_Angle 38.30	GYRY_Angle 38.23	GYRZ_Angle 38.38		CFangleX_Angle -176.02	CFangleY_Angle 168.39		HEADING  11.02 tiltCompensatedHeading  7.14
ACCX_Angle -177.12	ACCY_Angle 167.90		GRYX_Angle 38.56	GYRY_Angle 38.49	GYRZ_Angle 38.60		CFangleX_Angle -176.03	CFangleY_Angle 168.50		HEADING  11.10 tiltCompensatedHeading  8.62
ACCX_Angle -177.11	ACCY_Angle 167.23		GRYX_Angle 38.79	GYRY_Angle 38.72	GYRZ_Angle 38.83		CFangleX_Angle -176.06	CFangleY_Angle 168.43		HEADING  11.10 tiltCompensatedHeading  9.01
ACCX_Angle -177.06	ACCY_Angle 167.75		GRYX_Angle 39.01	GYRY_Angle 38.94	GYRZ_Angle 39.05		CFangleX_Angle -176.08	CFangleY_Angle 168.47		HEADING  10.92 tiltCompensatedHeading  8.15
ACCX_Angle -176.69	ACCY_Angle 167.23		GRYX_Angle 39.26	GYRY_Angle 39.19	GYRZ_Angle 39.30		CFangleX_Angle -176.01	CFangleY_Angle 168.42		HEADING  10.92 tiltCompensatedHeading  6.78
ACCX_Angle -177.05	ACCY_Angle 167.55		GRYX_Angle 39.48	GYRY_Angle 39.41	GYRZ_Angle 39.52		CFangleX_Angle -176.04	CFangleY_Angle 168.42		HEADING  11.01 tiltCompensatedHeading  8.35
ACCX_Angle -177.05	ACCY_Angle 167.17		GRYX_Angle 39.69	GYRY_Angle 39.62	GYRZ_Angle 39.73		CFangleX_Angle -176.07	CFangleY_Angle 168.34		HEADING  11.01 tiltCompensatedHeading  8.58
ACCX_Angle -176.90	ACCY_Angle 167.16		GRYX_Angle 39.91	GYRY_Angle 39.84	GYRZ_Angle 39.95		CFangleX_Angle -176.06	CFangleY_Angle 168.28		HEADING  10.73 tiltCompensatedHeading  7.42
ACCX_Angle -176.44	ACCY_Angle 167.36		GRYX_Angle 40.16	GYRY_Angle 40.09	GYRZ_Angle 40.19		CFangleX_Angle -175.94	CFangleY_Angle 168.29		HEADING  10.73 tiltCompensatedHeading  5.14
ACCX_Angle -177.19	ACCY_Angle 167.58		GRYX_Angle 40.41	GYRY_Angle 40.33	GYRZ_Angle 40.44		CFangleX_Angle -175.99	CFangleY_Angle 168.35		HEADING  10.86 tiltCompensatedHeading  8.66
ACCX_Angle -177.27	ACCY_Angle 166.93		GRYX_Angle 40.62	GYRY_Angle 40.55	GYRZ_Angle 40.66		CFangleX_Angle -176.08	CFangleY_Angle 168.24		HEADING  10.99 tiltCompensatedHeading  9.71
ACCX_Angle -176.70	ACCY_Angle 166.95		GRYX_Angle 40.83	GYRY_Angle 40.76	GYRZ_Angle 40.87		CFangleX_Angle -176.03	CFangleY_Angle 168.15		HEADING  10.97 tiltCompensatedHeading  7.06
ACCX_Angle -176.54	ACCY_Angle 167.57		GRYX_Angle 41.06	GYRY_Angle 40.99	GYRZ_Angle 41.10		CFangleX_Angle -175.95	CFangleY_Angle 168.22		HEADING  11.02 tiltCompensatedHeading  6.26
ACCX_Angle -176.84	ACCY_Angle 167.35		GRYX_Angle 41.29	GYRY_Angle 41.22	GYRZ_Angle 41.33		CFangleX_Angle -175.94	CFangleY_Angle 168.23		HEADING  11.02 tiltCompensatedHeading  7.66
ACCX_Angle -176.75	ACCY_Angle 167.32		GRYX_Angle 41.53	GYRY_Angle 41.45	GYRZ_Angle 41.56		CFangleX_Angle -175.92	CFangleY_Angle 168.23		HEADING  11.13 tiltCompensatedHeading  7.46
ACCX_Angle -176.58	ACCY_Angle 167.24		GRYX_Angle 41.74	GYRY_Angle 41.67	GYRZ_Angle 41.78		CFangleX_Angle -175.88	CFangleY_Angle 168.20		HEADING  11.13 tiltCompensatedHeading  6.74
ACCX_Angle -176.64	ACCY_Angle 167.30		GRYX_Angle 41.94	GYRY_Angle 41.87	GYRZ_Angle 41.98		CFangleX_Angle -175.87	CFangleY_Angle 168.18		HEADING  10.81 tiltCompensatedHeading  6.24
ACCX_Angle -177.46	ACCY_Angle 167.40		GRYX_Angle 42.14	GYRY_Angle 42.09	GYRZ_Angle 42.19		CFangleX_Angle -176.03	CFangleY_Angle 168.20		HEADING  10.81 tiltCompensatedHeading  9.88
ACCX_Angle -177.01	ACCY_Angle 167.69		GRYX_Angle 42.36	GYRY_Angle 42.30	GYRZ_Angle 42.41		CFangleX_Angle -176.05	CFangleY_Angle 168.27		HEADING  10.78 tiltCompensatedHeading  7.72
ACCX_Angle -176.63	ACCY_Angle 167.35		GRYX_Angle 42.57	GYRY_Angle 42.52	GYRZ_Angle 42.63		CFangleX_Angle -175.99	CFangleY_Angle 168.26		HEADING  10.78 tiltCompensatedHeading  6.27
ACCX_Angle -176.90	ACCY_Angle 167.43		GRYX_Angle 42.79	GYRY_Angle 42.73	GYRZ_Angle 42.84		CFangleX_Angle -176.00	CFangleY_Angle 168.26		HEADING  10.94 tiltCompensatedHeading  7.73
ACCX_Angle -176.86	ACCY_Angle 167.87		GRYX_Angle 43.01	GYRY_Angle 42.95	GYRZ_Angle 43.05		CFangleX_Angle -176.00	CFangleY_Angle 168.36		HEADING  10.94 tiltCompensatedHeading  7.36
ACCX_Angle -176.44	ACCY_Angle 167.39		GRYX_Angle 43.21	GYRY_Angle 43.15	GYRZ_Angle 43.25		CFangleX_Angle -175.93	CFangleY_Angle 168.33		HEADING  10.70 tiltCompensatedHeading  5.22
ACCX_Angle -177.01	ACCY_Angle 167.19		GRYX_Angle 43.42	GYRY_Angle 43.36	GYRZ_Angle 43.46		CFangleX_Angle -175.98	CFangleY_Angle 168.27		HEADING  10.70 tiltCompensatedHeading  7.81
ACCX_Angle -176.78	ACCY_Angle 167.70		GRYX_Angle 43.62	GYRY_Angle 43.56	GYRZ_Angle 43.66		CFangleX_Angle -175.98	CFangleY_Angle 168.31		HEADING  11.03 tiltCompensatedHeading  7.18
ACCX_Angle -177.13	ACCY_Angle 167.61		GRYX_Angle 43.81	GYRY_Angle 43.75	GYRZ_Angle 43.85		CFangleX_Angle -176.05	CFangleY_Angle 168.33		HEADING  11.13 tiltCompensatedHeading  8.91
ACCX_Angle -177.00	ACCY_Angle 167.50		GRYX_Angle 44.04	GYRY_Angle 43.99	GYRZ_Angle 44.09		CFangleX_Angle -176.06	CFangleY_Angle 168.35		HEADING  11.13 tiltCompensatedHeading  8.43
ACCX_Angle -176.65	ACCY_Angle 167.33		GRYX_Angle 44.29	GYRY_Angle 44.23	GYRZ_Angle 44.33		CFangleX_Angle -175.98	CFangleY_Angle 168.34		HEADING  11.30 tiltCompensatedHeading  7.44
ACCX_Angle -176.88	ACCY_Angle 167.70		GRYX_Angle 44.53	GYRY_Angle 44.47	GYRZ_Angle 44.57		CFangleX_Angle -175.97	CFangleY_Angle 168.41		HEADING  11.30 tiltCompensatedHeading  8.20
ACCX_Angle -177.18	ACCY_Angle 167.75		GRYX_Angle 44.77	GYRY_Angle 44.71	GYRZ_Angle 44.81		CFangleX_Angle -176.02	CFangleY_Angle 168.46		HEADING  10.51 tiltCompensatedHeading  7.83
ACCX_Angle -177.11	ACCY_Angle 167.48		GRYX_Angle 44.98	GYRY_Angle 44.92	GYRZ_Angle 45.02		CFangleX_Angle -176.07	CFangleY_Angle 168.44		HEADING  10.51 tiltCompensatedHeading  7.69
ACCX_Angle -177.31	ACCY_Angle 167.61		GRYX_Angle 45.20	GYRY_Angle 45.15	GYRZ_Angle 45.25		CFangleX_Angle -176.14	CFangleY_Angle 168.45		HEADING  11.02 tiltCompensatedHeading  9.46
ACCX_Angle -177.34	ACCY_Angle 167.76		GRYX_Angle 45.43	GYRY_Angle 45.38	GYRZ_Angle 45.48		CFangleX_Angle -176.19	CFangleY_Angle 168.50		HEADING  11.02 tiltCompensatedHeading  9.50
ACCX_Angle -176.86	ACCY_Angle 168.17		GRYX_Angle 45.67	GYRY_Angle 45.61	GYRZ_Angle 45.71		CFangleX_Angle -176.14	CFangleY_Angle 168.62		HEADING  10.79 tiltCompensatedHeading  6.85
ACCX_Angle -176.86	ACCY_Angle 167.52		GRYX_Angle 45.89	GYRY_Angle 45.84	GYRZ_Angle 45.94		CFangleX_Angle -176.10	CFangleY_Angle 168.58		HEADING  10.79 tiltCompensatedHeading  7.18
ACCX_Angle -176.46	ACCY_Angle 167.71		GRYX_Angle 46.11	GYRY_Angle 46.05	GYRZ_Angle 46.15		CFangleX_Angle -176.00	CFangleY_Angle 168.58		HEADING  10.95 tiltCompensatedHeading  5.65
ACCX_Angle -177.10	ACCY_Angle 167.73		GRYX_Angle 46.33	GYRY_Angle 46.27	GYRZ_Angle 46.37		CFangleX_Angle -176.04	CFangleY_Angle 168.58		HEADING  10.95 tiltCompensatedHeading  8.37
ACCX_Angle -176.88	ACCY_Angle 168.02		GRYX_Angle 46.55	GYRY_Angle 46.51	GYRZ_Angle 46.61		CFangleX_Angle -176.03	CFangleY_Angle 168.66		HEADING  10.81 tiltCompensatedHeading  7.06
ACCX_Angle -176.52	ACCY_Angle 167.66		GRYX_Angle 46.79	GYRY_Angle 46.75	GYRZ_Angle 46.83		CFangleX_Angle -175.94	CFangleY_Angle 168.65		HEADING  10.81 tiltCompensatedHeading  5.64
ACCX_Angle -176.91	ACCY_Angle 167.43		GRYX_Angle 47.01	GYRY_Angle 46.97	GYRZ_Angle 47.05		CFangleX_Angle -175.96	CFangleY_Angle 168.58		HEADING  10.58 tiltCompensatedHeading  6.97
ACCX_Angle -176.99	ACCY_Angle 167.49		GRYX_Angle 47.24	GYRY_Angle 47.20	GYRZ_Angle 47.28		CFangleX_Angle -175.98	CFangleY_Angle 168.55		HEADING  10.58 tiltCompensatedHeading  7.31
ACCX_Angle -176.52	ACCY_Angle 167.63		GRYX_Angle 47.48	GYRY_Angle 47.44	GYRZ_Angle 47.52		CFangleX_Angle -175.90	CFangleY_Angle 168.55		HEADING  10.58 tiltCompensatedHeading  5.23
ACCX_Angle -177.05	ACCY_Angle 167.62		GRYX_Angle 47.71	GYRY_Angle 47.66	GYRZ_Angle 47.75		CFangleX_Angle -175.94	CFangleY_Angle 168.55		HEADING  10.58 tiltCompensatedHeading  7.52
ACCX_Angle -177.08	ACCY_Angle 167.64		GRYX_Angle 47.93	GYRY_Angle 47.89	GYRZ_Angle 47.97		CFangleX_Angle -175.99	CFangleY_Angle 168.55		HEADING  10.28 tiltCompensatedHeading  7.11
ACCX_Angle -177.07	ACCY_Angle 167.40		GRYX_Angle 48.15	GYRY_Angle 48.11	GYRZ_Angle 48.19		CFangleX_Angle -176.03	CFangleY_Angle 168.49		HEADING  10.28 tiltCompensatedHeading  7.17
ACCX_Angle -177.19	ACCY_Angle 168.03		GRYX_Angle 48.38	GYRY_Angle 48.34	GYRZ_Angle 48.42		CFangleX_Angle -176.08	CFangleY_Angle 168.58		HEADING  10.82 tiltCompensatedHeading  8.40
ACCX_Angle -177.44	ACCY_Angle 167.50		GRYX_Angle 48.59	GYRY_Angle 48.55	GYRZ_Angle 48.63		CFangleX_Angle -176.18	CFangleY_Angle 168.54		HEADING  10.82 tiltCompensatedHeading  9.74
ACCX_Angle -177.09	ACCY_Angle 167.64		GRYX_Angle 48.83	GYRY_Angle 48.79	GYRZ_Angle 48.87		CFangleX_Angle -176.17	CFangleY_Angle 168.55		HEADING  10.59 tiltCompensatedHeading  7.72
ACCX_Angle -177.11	ACCY_Angle 167.33		GRYX_Angle 49.05	GYRY_Angle 49.01	GYRZ_Angle 49.09		CFangleX_Angle -176.19	CFangleY_Angle 168.48		HEADING  10.59 tiltCompensatedHeading  7.96
ACCX_Angle -177.24	ACCY_Angle 167.35		GRYX_Angle 49.28	GYRY_Angle 49.24	GYRZ_Angle 49.32		CFangleX_Angle -176.21	CFangleY_Angle 168.44		HEADING  10.73 tiltCompensatedHeading  8.79
ACCX_Angle -177.15	ACCY_Angle 167.30		GRYX_Angle 49.51	GYRY_Angle 49.47	GYRZ_Angle 49.55		CFangleX_Angle -176.21	CFangleY_Angle 168.40		HEADING  10.73 tiltCompensatedHeading  8.42
ACCX_Angle -176.66	ACCY_Angle 167.23		GRYX_Angle 49.75	GYRY_Angle 49.71	GYRZ_Angle 49.75		CFangleX_Angle -176.12	CFangleY_Angle 168.35		HEADING  10.92 tiltCompensatedHeading  6.65
ACCX_Angle -176.59	ACCY_Angle 167.45		GRYX_Angle 49.94	GYRY_Angle 49.90	GYRZ_Angle 49.95		CFangleX_Angle -176.05	CFangleY_Angle 168.33		HEADING  10.92 tiltCompensatedHeading  6.27
ACCX_Angle -177.07	ACCY_Angle 167.69		GRYX_Angle 50.14	GYRY_Angle 50.10	GYRZ_Angle 50.15		CFangleX_Angle -176.09	CFangleY_Angle 168.36		HEADING  10.56 tiltCompensatedHeading  7.53
ACCX_Angle -176.91	ACCY_Angle 167.55		GRYX_Angle 50.38	GYRY_Angle 50.34	GYRZ_Angle 50.39		CFangleX_Angle -176.07	CFangleY_Angle 168.39		HEADING  10.56 tiltCompensatedHeading  6.93
ACCX_Angle -177.04	ACCY_Angle 167.55		GRYX_Angle 50.60	GYRY_Angle 50.56	GYRZ_Angle 50.61		CFangleX_Angle -176.09	CFangleY_Angle 168.40		HEADING  10.56 tiltCompensatedHeading  7.49
ACCX_Angle -176.56	ACCY_Angle 167.37		GRYX_Angle 50.84	GYRY_Angle 50.80	GYRZ_Angle 50.85		CFangleX_Angle -175.99	CFangleY_Angle 168.39		HEADING  10.56 tiltCompensatedHeading  5.47
ACCX_Angle -176.93	ACCY_Angle 167.59		GRYX_Angle 51.10	GYRY_Angle 51.06	GYRZ_Angle 51.11		CFangleX_Angle -175.97	CFangleY_Angle 168.43		HEADING  10.95 tiltCompensatedHeading  7.80
ACCX_Angle -176.73	ACCY_Angle 167.64		GRYX_Angle 51.33	GYRY_Angle 51.29	GYRZ_Angle 51.34		CFangleX_Angle -175.94	CFangleY_Angle 168.46		HEADING  10.95 tiltCompensatedHeading  6.89
ACCX_Angle -177.00	ACCY_Angle 167.62		GRYX_Angle 51.54	GYRY_Angle 51.50	GYRZ_Angle 51.55		CFangleX_Angle -175.98	CFangleY_Angle 168.46		HEADING  10.80 tiltCompensatedHeading  7.77
ACCX_Angle -176.47	ACCY_Angle 167.15		GRYX_Angle 51.76	GYRY_Angle 51.72	GYRZ_Angle 51.77		CFangleX_Angle -175.90	CFangleY_Angle 168.38		HEADING  10.98 tiltCompensatedHeading  6.06
ACCX_Angle -177.19	ACCY_Angle 167.33		GRYX_Angle 51.98	GYRY_Angle 51.94	GYRZ_Angle 51.99		CFangleX_Angle -175.99	CFangleY_Angle 168.34		HEADING  10.98 tiltCompensatedHeading  9.10
ACCX_Angle -177.36	ACCY_Angle 167.07		GRYX_Angle 52.21	GYRY_Angle 52.17	GYRZ_Angle 52.22		CFangleX_Angle -176.08	CFangleY_Angle 168.27		HEADING  11.01 tiltCompensatedHeading 10.08
ACCX_Angle -176.89	ACCY_Angle 167.56		GRYX_Angle 52.43	GYRY_Angle 52.39	GYRZ_Angle 52.43		CFangleX_Angle -176.07	CFangleY_Angle 168.30		HEADING  11.01 tiltCompensatedHeading  7.73
ACCX_Angle -176.97	ACCY_Angle 167.26		GRYX_Angle 52.65	GYRY_Angle 52.61	GYRZ_Angle 52.66		CFangleX_Angle -176.07	CFangleY_Angle 168.27		HEADING  10.81 tiltCompensatedHeading  7.83
